day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-2;1800;TOMATOES;4993;7;4991;23;;;5006;7;5007;23;;;4999.5;0.0
-2;1800;EMERALDS;9992;14;9990;24;;;10008;14;10010;24;;;10000.0;0.0
-2;1900;EMERALDS;9992;11;9990;25;;;10008;11;10010;25;;;10000.0;0.0
-2;1900;TOMATOES;4992;7;4991;17;;;5005;7;5007;17;;;4998.5;0.0
-2;2000;EMERALDS;9992;10;9990;30;;;10008;10;10010;30;;;10000.0;0.0
-2;2000;TOMATOES;4992;10;4990;17;;;5005;10;5006;17;;;4998.5;0.0
-2;2100;TOMATOES;4991;10;4990;20;;;5005;10;5006;20;;;4998.0;0.0
-2;2100;EMERALDS;9992;13;9990;20;;;10008;13;10010;20;;;10000.0;0.0
-2;2200;TOMATOES;4991;5;4989;19;;;5004;5;5005;19;;;4997.5;0.0
-2;2200;EMERALDS;9992;14;9990;25;;;10008;14;10010;25;;;10000.0;0.0
-2;2300;EMERALDS;9992;11;9990;28;;;10008;11;10010;28;;;10000.0;0.0
-2;2300;TOMATOES;4991;7;4989;22;;;5004;7;5005;22;;;4997.5;0.0
-2;2400;EMERALDS;9992;13;9990;30;;;10008;13;10010;30;;;10000.0;0.0
-2;2400;TOMATOES;4991;7;4989;18;;;5004;7;5005;18;;;4997.5;0.0
-2;2500;TOMATOES;4990;9;4989;18;;;5003;9;5005;18;;;4996.5;0.0
-2;2500;EMERALDS;10000;8;9992;14;9990;21;10008;14;10010;21;;;10004.0;0.0
-2;2600;TOMATOES;4990;8;4988;15;;;5003;8;5004;15;;;4996.5;0.0
-2;2600;EMERALDS;9992;15;9990;21;;;10008;15;10010;21;;;10000.0;0.0
-2;2700;EMERALDS;9992;15;9990;26;;;10008;15;10010;26;;;10000.0;0.0
-2;2700;TOMATOES;4990;5;4989;16;;;5003;5;5005;16;;;4996.5;0.0
-2;2800;EMERALDS;9992;13;9990;28;;;10008;13;10010;28;;;10000.0;0.0
-2;2800;TOMATOES;4989;8;4988;21;;;5002;8;5004;21;;;4995.5;0.0
-2;2900;TOMATOES;4990;10;4988;21;;;5003;10;5004;21;;;4996.5;0.0
-2;2900;EMERALDS;9992;15;9990;30;;;10008;15;10010;30;;;10000.0;0.0
-2;3000;TOMATOES;4989;5;4988;19;;;5003;5;5004;19;;;4996.0;0.0
-2;3000;EMERALDS;9992;12;9990;26;;;10008;12;10010;26;;;10000.0;0.0
-2;3100;EMERALDS;9992;12;9990;23;;;10008;12;10010;23;;;10000.0;0.0
-2;3100;TOMATOES;4989;7;4988;19;;;5002;7;5004;19;;;4995.5;0.0
-2;3200;EMERALDS;9992;11;9990;26;;;10008;11;10010;26;;;10000.0;0.0
-2;3200;TOMATOES;4988;7;4987;22;;;5002;7;5003;22;;;4995.0;0.0
-2;3300;TOMATOES;4988;10;4987;19;;;4993;11;5001;10;5003;19;4990.5;0.0
-2;3300;EMERALDS;9992;15;9990;20;;;10008;15;10010;20;;;10000.0;0.0
-2;3400;TOMATOES;4988;10;4986;21;;;5001;10;5002;21;;;4994.5;0.0
-2;3400;EMERALDS;9992;10;9990;22;;;10008;10;10010;22;;;10000.0;0.0
-2;3500;EMERALDS;9992;10;9990;29;;;10008;10;10010;29;;;10000.0;0.0
-2;3500;TOMATOES;4988;7;4986;23;;;5001;7;5002;23;;;4994.5;0.0
-2;3600;EMERALDS;9992;10;9990;26;;;10008;10;10010;26;;;10000.0;0.0
-2;3600;TOMATOES;4988;7;4987;19;;;5002;7;5003;19;;;4995.0;0.0
-2;3700;TOMATOES;4988;7;4987;17;;;5002;7;5003;17;;;4995.0;0.0
-2;3700;EMERALDS;9992;11;9990;25;;;10008;11;10010;25;;;10000.0;0.0
-2;3800;TOMATOES;4988;8;4987;20;;;5002;8;5003;20;;;4995.0;0.0
-2;3800;EMERALDS;9992;11;9990;27;;;10000;9;10008;11;10010;27;9996.0;0.0
-2;3900;TOMATOES;4989;10;4988;15;;;5002;10;5004;15;;;4995.5;0.0
-2;3900;EMERALDS;9992;14;9990;25;;;10008;14;10010;25;;;10000.0;0.0
-2;4000;EMERALDS;9992;10;9990;27;;;10008;10;10010;27;;;10000.0;0.0
-2;4000;TOMATOES;4989;6;4988;20;;;5002;6;5004;20;;;4995.5;0.0
-2;4100;TOMATOES;4989;5;4987;17;;;5002;5;5003;17;;;4995.5;0.0
-2;4100;EMERALDS;9992;12;9990;28;;;10008;12;10010;28;;;10000.0;0.0
-2;4200;EMERALDS;9992;11;9990;23;;;10008;11;10010;23;;;10000.0;0.0
-2;4200;TOMATOES;4988;5;4987;16;;;5001;5;5003;16;;;4994.5;0.0
-2;4300;TOMATOES;4988;9;4986;25;;;5001;9;5002;25;;;4994.5;0.0
-2;4300;EMERALDS;9992;13;9990;26;;;10008;13;10010;26;;;10000.0;0.0
-2;4400;EMERALDS;9992;11;9990;28;;;10008;11;10010;28;;;10000.0;0.0
-2;4400;TOMATOES;4988;6;4987;17;;;5001;6;5003;17;;;4994.5;0.0
-2;4500;TOMATOES;4988;5;4986;18;;;5001;5;5002;18;;;4994.5;0.0
-2;4500;EMERALDS;9992;12;9990;29;;;10008;12;10010;29;;;10000.0;0.0
-2;4600;EMERALDS;9992;11;9990;29;;;10008;11;10010;29;;;10000.0;0.0
-2;4600;TOMATOES;4988;5;4987;19;;;5002;5;5003;19;;;4995.0;0.0
-2;4700;TOMATOES;4987;5;4986;15;;;5001;5;5002;15;;;4994.0;0.0
-2;4700;EMERALDS;9992;11;9990;29;;;10008;11;10010;29;;;10000.0;0.0
-2;4800;EMERALDS;9992;14;9990;24;;;10008;14;10010;24;;;10000.0;0.0
-2;4800;TOMATOES;4987;7;4986;17;;;5001;7;5002;17;;;4994.0;0.0
-2;4900;TOMATOES;4987;5;4986;24;;;5000;5;5002;24;;;4993.5;0.0
-2;4900;EMERALDS;9992;15;9990;22;;;10008;15;10010;22;;;10000.0;0.0
-2;5000;EMERALDS;9992;15;9990;20;;;10008;15;10010;20;;;10000.0;0.0
-2;5000;TOMATOES;4988;5;4986;25;;;5001;5;5002;25;;;4994.5;0.0
-2;5100;TOMATOES;4988;10;4986;21;;;5001;10;5002;21;;;4994.5;0.0
-2;5100;EMERALDS;9992;11;9990;29;;;10008;11;10010;29;;;10000.0;0.0
-2;5200;EMERALDS;9992;12;9990;25;;;10008;12;10010;25;;;10000.0;0.0
-2;5200;TOMATOES;4988;7;4987;15;;;5001;7;5003;15;;;4994.5;0.0
-2;5300;TOMATOES;4988;8;4987;24;;;5002;8;5003;24;;;4995.0;0.0
-2;5300;EMERALDS;9992;15;9990;22;;;10008;15;10010;22;;;10000.0;0.0
-2;5400;EMERALDS;9992;15;9990;29;;;10008;15;10010;29;;;10000.0;0.0
-2;5400;TOMATOES;4988;5;4987;15;;;5002;5;5003;15;;;4995.0;0.0
-2;5500;TOMATOES;4988;5;4987;24;;;5002;5;5003;24;;;4995.0;0.0
-2;5500;EMERALDS;9992;13;9990;28;;;10008;13;10010;28;;;10000.0;0.0
-2;5600;EMERALDS;9992;15;9990;30;;;10008;15;10010;30;;;10000.0;0.0
-2;5600;TOMATOES;4994;6;4988;6;4987;19;5002;6;5003;19;;;4998.0;0.0
-2;5700;TOMATOES;4989;7;4987;21;;;5002;7;5003;21;;;4995.5;0.0
-2;5700;EMERALDS;9992;12;9990;29;;;10008;12;10010;29;;;10000.0;0.0
-2;5800;EMERALDS;9992;15;9990;26;;;10008;15;10010;26;;;10000.0;0.0
-2;5800;TOMATOES;4988;9;4987;18;;;5002;9;5003;18;;;4995.0;0.0
-2;5900;TOMATOES;4988;5;4987;20;;;5002;5;5003;20;;;4995.0;0.0
-2;5900;EMERALDS;10000;8;9992;13;9990;28;10008;13;10010;28;;;10004.0;0.0
-2;6000;EMERALDS;9992;10;9990;21;;;10008;10;10010;21;;;10000.0;0.0
-2;6000;TOMATOES;4988;9;4986;23;;;5001;9;5002;23;;;4994.5;0.0
-2;6100;EMERALDS;9992;11;9990;26;;;10008;11;10010;26;;;10000.0;0.0
-2;6100;TOMATOES;4987;6;4986;17;;;5001;6;5002;17;;;4994.0;0.0
-2;6200;EMERALDS;9992;12;9990;23;;;10008;12;10010;23;;;10000.0;0.0
-2;6200;TOMATOES;4988;8;4986;18;;;5001;8;5002;18;;;4994.5;0.0
-2;6300;TOMATOES;4988;6;4986;17;;;5001;6;5002;17;;;4994.5;0.0
-2;6300;EMERALDS;9992;13;9990;26;;;10008;13;10010;26;;;10000.0;0.0
-2;6400;TOMATOES;4988;7;4987;23;;;5001;7;5003;23;;;4994.5;0.0
-2;6400;EMERALDS;9992;13;9990;26;;;10008;13;10010;26;;;10000.0;0.0
-2;6500;EMERALDS;9992;13;9990;21;;;10008;13;10010;21;;;10000.0;0.0
-2;6500;TOMATOES;4993;5;4988;5;4986;19;5001;5;5002;19;;;4997.0;0.0
-2;6600;EMERALDS;9992;13;9990;23;;;10008;13;10010;23;;;10000.0;0.0
-2;6600;TOMATOES;4988;8;4987;21;;;5001;8;5003;21;;;4994.5;0.0
-2;6700;TOMATOES;4988;8;4987;20;;;5001;8;5003;20;;;4994.5;0.0
-2;6700;EMERALDS;9992;14;9990;27;;;10008;14;10010;27;;;10000.0;0.0
-2;6800;TOMATOES;4987;8;4986;21;;;4992;11;5000;8;5002;21;4989.5;0.0
-2;6800;EMERALDS;9992;14;9990;23;;;10008;14;10010;23;;;10000.0;0.0
-2;6900;EMERALDS;9992;13;9990;28;;;10008;13;10010;28;;;10000.0;0.0
-2;6900;TOMATOES;4986;7;4985;15;;;5000;7;5001;15;;;4993.0;0.0
-2;7000;EMERALDS;9992;14;9990;24;;;10008;14;10010;24;;;10000.0;0.0
-2;7000;TOMATOES;4987;5;4986;25;;;5000;5;5002;25;;;4993.5;0.0
-2;7100;TOMATOES;4987;6;4986;17;;;5000;6;5002;17;;;4993.5;0.0
-2;7100;EMERALDS;9992;11;9990;26;;;10008;11;10010;26;;;10000.0;0.0
-2;7200;TOMATOES;4987;6;4986;20;;;5000;6;5002;20;;;4993.5;0.0
-2;7200;EMERALDS;9992;14;9990;26;;;10008;14;10010;26;;;10000.0;0.0
-2;7300;EMERALDS;9992;11;9990;27;;;10008;11;10010;27;;;10000.0;0.0
-2;7300;TOMATOES;4987;8;4986;23;;;5001;8;5002;23;;;4994.0;0.0
-2;7400;EMERALDS;9992;11;9990;28;;;10008;11;10010;28;;;10000.0;0.0
-2;7400;TOMATOES;4987;6;4986;24;;;5000;6;5002;24;;;4993.5;0.0
-2;7500;TOMATOES;4987;10;4986;24;;;5001;10;5002;24;;;4994.0;0.0
-2;7500;EMERALDS;9992;10;9990;25;;;10000;6;10008;10;10010;25;9996.0;0.0
-2;7600;TOMATOES;4987;8;4986;18;;;5001;8;5002;18;;;4994.0;0.0
-2;7600;EMERALDS;9992;13;9990;28;;;10008;13;10010;28;;;10000.0;0.0
-2;7700;EMERALDS;9992;13;9990;25;;;10008;13;10010;25;;;10000.0;0.0
-2;7700;TOMATOES;4988;10;4987;22;;;5001;10;5003;22;;;4994.5;0.0
-2;7800;EMERALDS;9992;14;9990;21;;;10008;14;10010;21;;;10000.0;0.0
-2;7800;TOMATOES;4988;10;4986;18;;;5001;10;5002;18;;;4994.5;0.0
-2;7900;TOMATOES;4988;6;4987;18;;;5001;6;5003;18;;;4994.5;0.0
-2;7900;EMERALDS;9992;13;9990;29;;;10008;13;10010;29;;;10000.0;0.0
-2;8000;TOMATOES;4988;10;4986;25;;;5001;10;5002;25;;;4994.5;0.0
-2;8000;EMERALDS;9992;15;9990;23;;;10008;15;10010;23;;;10000.0;0.0
-2;8100;EMERALDS;9992;15;9990;20;;;10008;15;10010;20;;;10000.0;0.0
-2;8100;TOMATOES;4987;9;4986;20;;;5001;9;5002;20;;;4994.0;0.0
-2;8200;EMERALDS;9992;14;9990;30;;;10008;14;10010;30;;;10000.0;0.0
-2;8200;TOMATOES;4994;5;4987;9;4986;24;5001;9;5002;24;;;4997.5;0.0
-2;8300;TOMATOES;4987;5;4986;17;;;5000;5;5002;17;;;4993.5;0.0
-2;8300;EMERALDS;9992;14;9990;27;;;10008;14;10010;27;;;10000.0;0.0
-2;8400;TOMATOES;4987;6;4986;15;;;5001;6;5002;15;;;4994.0;0.0
-2;8400;EMERALDS;9992;10;9990;25;;;10008;10;10010;25;;;10000.0;0.0
-2;8500;EMERALDS;9992;12;9990;23;;;10008;12;10010;23;;;10000.0;0.0
-2;8500;TOMATOES;4988;5;4987;21;;;5002;5;5003;21;;;4995.0;0.0
-2;8600;EMERALDS;9992;13;9990;27;;;10008;13;10010;27;;;10000.0;0.0
-2;8600;TOMATOES;4988;9;4987;25;;;5002;9;5003;25;;;4995.0;0.0
-2;8700;TOMATOES;4987;6;4986;20;;;5001;6;5002;20;;;4994.0;0.0
-2;8700;EMERALDS;9992;10;9990;22;;;10008;10;10010;22;;;10000.0;0.0
-2;8800;TOMATOES;4988;10;4986;19;;;5001;10;5002;19;;;4994.5;0.0
-2;8800;EMERALDS;9992;13;9990;20;;;10008;13;10010;20;;;10000.0;0.0
-2;8900;EMERALDS;9992;12;9990;26;;;10008;12;10010;26;;;10000.0;0.0
-2;8900;TOMATOES;4986;10;4985;15;;;5000;10;5001;15;;;4993.0;0.0
-2;9000;EMERALDS;9992;10;9990;29;;;10008;10;10010;29;;;10000.0;0.0
-2;9000;TOMATOES;4987;9;4985;20;;;5000;9;5001;20;;;4993.5;0.0
-2;9100;TOMATOES;4988;10;4986;18;;;5001;10;5002;18;;;4994.5;0.0
-2;9100;EMERALDS;9992;11;9990;24;;;10008;11;10010;24;;;10000.0;0.0
-2;9200;TOMATOES;4987;7;4986;20;;;5001;7;5002;20;;;4994.0;0.0
-2;9200;EMERALDS;9992;10;9990;28;;;10008;10;10010;28;;;10000.0;0.0
-2;9300;EMERALDS;9992;11;9990;26;;;10008;11;10010;26;;;10000.0;0.0
-2;9300;TOMATOES;4993;5;4987;7;4986;15;5001;7;5002;15;;;4997.0;0.0
-2;9400;EMERALDS;9992;11;9990;25;;;10008;11;10010;25;;;10000.0;0.0
-2;9400;TOMATOES;4987;8;4985;19;;;5000;8;5001;19;;;4993.5;0.0
-2;9500;TOMATOES;4986;6;4985;16;;;5000;6;5001;16;;;4993.0;0.0
-2;9500;EMERALDS;9992;12;9990;23;;;10008;12;10010;23;;;10000.0;0.0
-2;9600;TOMATOES;4992;3;4986;10;4985;20;5000;10;5001;20;;;4996.0;0.0
-2;9600;EMERALDS;9992;10;9990;29;;;10008;10;10010;29;;;10000.0;0.0
-2;9700;EMERALDS;9992;13;9990;28;;;10008;13;10010;28;;;10000.0;0.0
-2;9700;TOMATOES;4986;7;4985;25;;;5000;7;5001;25;;;4993.0;0.0
-2;9800;EMERALDS;9992;15;9990;23;;;10008;15;10010;23;;;10000.0;0.0
-2;9800;TOMATOES;4986;6;4985;21;;;5000;6;5001;21;;;4993.0;0.0
-2;9900;TOMATOES;4987;10;4986;21;;;5001;10;5002;21;;;4994.0;0.0
-2;9900;EMERALDS;9992;14;9990;25;;;10008;14;10010;25;;;10000.0;0.0
-2;10000;TOMATOES;4987;10;4986;24;;;5001;10;5002;24;;;4994.0;0.0
-2;10000;EMERALDS;9992;11;9990;30;;;10008;11;10010;30;;;10000.0;0.0
-2;10100;EMERALDS;9992;10;9990;25;;;10008;10;10010;25;;;10000.0;0.0
-2;10100;TOMATOES;4992;6;4987;10;4986;16;5001;10;5002;16;;;4996.5;0.0
-2;10200;EMERALDS;9992;13;9990;29;;;10008;13;10010;29;;;10000.0;0.0
-2;10200;TOMATOES;4987;7;4986;17;;;5001;7;5002;17;;;4994.0;0.0
-2;10300;TOMATOES;4987;10;4986;16;;;5001;10;5002;16;;;4994.0;0.0
-2;10300;EMERALDS;9992;13;9990;23;;;10008;13;10010;23;;;10000.0;0.0
-2;10400;TOMATOES;4986;8;4985;16;;;5000;8;5001;16;;;4993.0;0.0
-2;10400;EMERALDS;9992;10;9990;22;;;10008;10;10010;22;;;10000.0;0.0
-2;10500;EMERALDS;9992;10;9990;20;;;10008;10;10010;20;;;10000.0;0.0
-2;10500;TOMATOES;4987;10;4986;22;;;5000;10;5001;22;;;4993.5;0.0
-2;10600;EMERALDS;9992;13;9990;29;;;10008;13;10010;29;;;10000.0;0.0
-2;10600;TOMATOES;4986;10;4985;22;;;5000;10;5001;22;;;4993.0;0.0
-2;10700;TOMATOES;4986;5;4984;18;;;4999;5;5000;18;;;4992.5;0.0
-2;10700;EMERALDS;9992;14;9990;29;;;10008;14;10010;29;;;10000.0;0.0
-2;10800;TOMATOES;4985;5;4984;21;;;4999;5;5000;21;;;4992.0;0.0
-2;10800;EMERALDS;9992;11;9990;22;;;10008;11;10010;22;;;10000.0;0.0
-2;10900;EMERALDS;9992;15;9990;21;;;10008;15;10010;21;;;10000.0;0.0
-2;10900;TOMATOES;4985;8;4983;22;;;4998;8;4999;22;;;4991.5;0.0
-2;11000;EMERALDS;9992;13;9990;27;;;10008;13;10010;27;;;10000.0;0.0
-2;11000;TOMATOES;4985;8;4984;17;;;4999;8;5000;17;;;4992.0;0.0
-2;11100;TOMATOES;4985;9;4983;15;;;4998;9;4999;15;;;4991.5;0.0
-2;11100;EMERALDS;9992;11;9990;29;;;10008;11;10010;29;;;10000.0;0.0
-2;11200;TOMATOES;4985;10;4984;18;;;4998;10;4999;18;;;4991.5;0.0
-2;11200;EMERALDS;10000;5;9992;10;9990;20;10008;10;10010;20;;;10004.0;0.0
-2;11300;EMERALDS;9992;12;9990;21;;;10008;12;10010;21;;;10000.0;0.0
-2;11300;TOMATOES;4985;9;4984;21;;;4999;9;5000;21;;;4992.0;0.0
-2;11400;EMERALDS;9992;12;9990;30;;;10008;12;10010;30;;;10000.0;0.0
-2;11400;TOMATOES;4985;8;4984;15;;;4998;8;5000;15;;;4991.5;0.0
-2;11500;TOMATOES;4984;8;4983;23;;;4998;8;4999;23;;;4991.0;0.0
-2;11500;EMERALDS;9992;13;9990;24;;;10008;13;10010;24;;;10000.0;0.0
-2;11600;TOMATOES;4986;9;4984;21;;;4999;9;5000;21;;;4992.5;0.0
-2;11600;EMERALDS;9992;12;9990;30;;;10008;12;10010;30;;;10000.0;0.0
-2;11700;EMERALDS;9992;13;9990;22;;;10008;13;10010;22;;;10000.0;0.0
-2;11700;TOMATOES;4985;5;4984;19;;;4999;5;5000;19;;;4992.0;0.0
-2;11800;EMERALDS;9992;10;9990;29;;;10008;10;10010;29;;;10000.0;0.0
-2;11800;TOMATOES;4986;10;4984;21;;;4999;10;5000;21;;;4992.5;0.0
-2;11900;TOMATOES;4986;6;4985;21;;;4999;6;5001;21;;;4992.5;0.0
-2;11900;EMERALDS;9992;14;9990;22;;;10008;14;10010;22;;;10000.0;0.0
-2;12000;TOMATOES;4986;8;4985;20;;;5000;8;5001;20;;;4993.0;0.0
-2;12000;EMERALDS;9992;13;9990;28;;;10008;13;10010;28;;;10000.0;0.0
-2;12100;EMERALDS;9992;11;9990;21;;;10008;11;10010;21;;;10000.0;0.0
-2;12100;TOMATOES;4986;5;4985;21;;;4999;5;5001;21;;;4992.5;0.0
-2;12200;EMERALDS;9992;13;9990;23;;;10008;13;10010;23;;;10000.0;0.0
-2;12200;TOMATOES;4987;5;4985;21;;;5000;5;5001;21;;;4993.5;0.0
-2;12300;TOMATOES;4987;5;4985;18;;;5000;5;5001;18;;;4993.5;0.0
-2;12300;EMERALDS;9992;11;9990;28;;;10000;9;10008;11;10010;28;9996.0;0.0
-2;12400;TOMATOES;4987;6;4985;24;;;5000;6;5001;24;;;4993.5;0.0
-2;12400;EMERALDS;9992;15;9990;25;;;10008;15;10010;25;;;10000.0;0.0
-2;12500;EMERALDS;9992;13;9990;28;;;10008;13;10010;28;;;10000.0;0.0
-2;12500;TOMATOES;4987;10;4985;23;;;5000;10;5001;23;;;4993.5;0.0
-2;12600;EMERALDS;9992;15;9990;26;;;10008;15;10010;26;;;10000.0;0.0
-2;12600;TOMATOES;4985;7;4984;16;;;4999;7;5000;16;;;4992.0;0.0
-2;12700;TOMATOES;4986;6;4985;18;;;4999;6;5001;18;;;4992.5;0.0
-2;12700;EMERALDS;9992;13;9990;22;;;10008;13;10010;22;;;10000.0;0.0
-2;12800;EMERALDS;9992;14;9990;20;;;10008;14;10010;20;;;10000.0;0.0
-2;12800;TOMATOES;4986;8;4985;17;;;5000;8;5001;17;;;4993.0;0.0
-2;12900;TOMATOES;4986;10;4984;20;;;4999;10;5000;20;;;4992.5;0.0
-2;12900;EMERALDS;9992;10;9990;20;;;10008;10;10010;20;;;10000.0;0.0
-2;13000;EMERALDS;9992;15;9990;30;;;10008;15;10010;30;;;10000.0;0.0
-2;13000;TOMATOES;4986;9;4985;25;;;5000;9;5001;25;;;4993.0;0.0
-2;13100;TOMATOES;4992;6;4986;6;4985;25;5000;6;5001;25;;;4996.0;0.0
-2;13100;EMERALDS;9992;10;9990;21;;;10008;10;10010;21;;;10000.0;0.0
-2;13200;EMERALDS;9992;12;9990;22;;;10008;12;10010;22;;;10000.0;0.0
-2;13200;TOMATOES;4986;5;4985;23;;;4999;5;5001;23;;;4992.5;0.0
-2;13300;TOMATOES;4986;7;4985;21;;;4999;7;5001;21;;;4992.5;0.0
-2;13300;EMERALDS;9992;11;9990;27;;;10008;11;10010;27;;;10000.0;0.0
-2;13400;EMERALDS;9992;15;9990;27;;;10008;15;10010;27;;;10000.0;0.0
-2;13400;TOMATOES;4986;8;4984;21;;;4999;8;5000;21;;;4992.5;0.0
-2;13500;TOMATOES;4985;5;4984;16;;;4999;5;5000;16;;;4992.0;0.0
-2;13500;EMERALDS;9992;14;9990;27;;;10008;14;10010;27;;;10000.0;0.0
-2;13600;EMERALDS;9992;13;9990;24;;;10008;13;10010;24;;;10000.0;0.0
-2;13600;TOMATOES;4991;3;4986;9;4984;25;4999;9;5000;25;;;4995.0;0.0
-2;13700;TOMATOES;4985;6;4984;22;;;4999;6;5000;22;;;4992.0;0.0
-2;13700;EMERALDS;9992;14;9990;20;;;10008;14;10010;20;;;10000.0;0.0
-2;13800;EMERALDS;9992;13;9990;22;;;10008;13;10010;22;;;10000.0;0.0
-2;13800;TOMATOES;4985;7;4984;24;;;4999;7;5000;24;;;4992.0;0.0
-2;13900;TOMATOES;4985;8;4984;15;;;4999;8;5000;15;;;4992.0;0.0
-2;13900;EMERALDS;9992;14;9990;20;;;10008;14;10010;20;;;10000.0;0.0
-2;14000;EMERALDS;9992;14;9990;25;;;10008;14;10010;25;;;10000.0;0.0
-2;14000;TOMATOES;4985;7;4984;16;;;4998;7;5000;16;;;4991.5;0.0
-2;14100;TOMATOES;4985;7;4984;22;;;4998;7;5000;22;;;4991.5;0.0
-2;14100;EMERALDS;9992;12;9990;25;;;10008;12;10010;25;;;10000.0;0.0
-2;14200;EMERALDS;9992;10;9990;23;;;10008;10;10010;23;;;10000.0;0.0
-2;14200;TOMATOES;4984;5;4983;18;;;4998;5;4999;18;;;4991.0;0.0
-2;14300;TOMATOES;4983;7;4982;23;;;4997;7;4998;23;;;4990.0;0.0
-2;14300;EMERALDS;10000;7;9992;14;9990;23;10008;14;10010;23;;;10004.0;0.0
-2;14400;EMERALDS;9992;14;9990;20;;;10008;14;10010;20;;;10000.0;0.0
-2;14400;TOMATOES;4983;8;4982;17;;;4997;8;4998;17;;;4990.0;0.0
-2;14500;TOMATOES;4983;6;4982;17;;;4997;6;4998;17;;;4990.0;0.0
-2;14500;EMERALDS;9992;14;9990;30;;;10008;14;10010;30;;;10000.0;0.0
-2;14600;EMERALDS;9992;15;9990;20;;;10000;8;10008;15;10010;20;9996.0;0.0
-2;14600;TOMATOES;4991;5;4983;8;4982;18;4997;8;4998;18;;;4994.0;0.0
-2;14700;TOMATOES;4983;7;4982;19;;;4997;7;4998;19;;;4990.0;0.0
-2;14700;EMERALDS;9992;15;9990;20;;;10008;15;10010;20;;;10000.0;0.0
-2;14800;EMERALDS;9992;13;9990;28;;;10008;13;10010;28;;;10000.0;0.0
-2;14800;TOMATOES;4984;6;4983;25;;;4998;6;4999;25;;;4991.0;0.0
