day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;5000;SQUID_INK;2014;30;;;;;2017;30;;;;;2015.5;0.0
-1;5100;SQUID_INK;2014;37;;;;;2017;31;;;;;2015.5;0.0
-1;5100;KELP;2023;37;;;;;2026;31;;;;;2024.5;0.0
-1;5100;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;0.0
-1;5200;KELP;2023;35;;;;;2026;27;;;;;2024.5;0.0
-1;5200;SQUID_INK;2015;8;2014;27;;;2017;1;2018;26;;;2016.0;0.0
-1;5200;RAINFOREST_RESIN;9998;9;9996;1;9995;26;10004;1;10005;26;;;10001.0;0.0
-1;5300;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;0.0
-1;5300;SQUID_INK;2016;1;2014;21;;;2017;1;2018;20;;;2016.5;0.0
-1;5300;KELP;2025;1;2023;21;;;2026;21;;;;;2025.5;0.0
-1;5400;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;0.0
-1;5400;KELP;2023;21;;;;;2025;6;2027;21;;;2024.0;0.0
-1;5400;SQUID_INK;2014;21;;;;;2016;6;2017;21;;;2015.0;0.0
-1;5500;SQUID_INK;2014;27;;;;;2017;27;;;;;2015.5;0.0
-1;5500;KELP;2023;27;;;;;2027;27;;;;;2025.0;0.0
-1;5500;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;0.0
-1;5600;KELP;2025;2;2023;28;;;2027;28;;;;;2026.0;0.0
-1;5600;SQUID_INK;2013;2;2011;28;;;2015;28;;;;;2014.0;0.0
-1;5600;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;0.0
-1;5700;RAINFOREST_RESIN;9998;2;9995;27;;;10005;27;;;;;10001.5;0.0
-1;5700;SQUID_INK;2010;27;;;;;2011;1;2014;27;;;2010.5;0.0
-1;5700;KELP;2024;26;;;;;2027;27;;;;;2025.5;0.0
-1;5800;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;0.0
-1;5800;KELP;2024;31;;;;;2027;31;;;;;2025.5;0.0
-1;5800;SQUID_INK;2012;31;;;;;2015;31;;;;;2013.5;0.0
-1;5900;SQUID_INK;2013;35;;;;;2016;30;;;;;2014.5;0.0
-1;5900;KELP;2024;35;;;;;2027;30;;;;;2025.5;0.0
-1;5900;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;0.0
-1;6000;KELP;2024;30;;;;;2027;30;;;;;2025.5;0.0
-1;6000;SQUID_INK;2015;30;;;;;2018;30;;;;;2016.5;0.0
-1;6000;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;0.0
-1;6100;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;0.0
-1;6100;SQUID_INK;2015;25;;;;;2016;1;2019;25;;;2015.5;0.0
-1;6100;KELP;2024;24;;;;;2027;25;;;;;2025.5;0.0
-1;6200;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;0.0
-1;6200;KELP;2024;22;;;;;2027;22;;;;;2025.5;0.0
-1;6200;SQUID_INK;2014;22;;;;;2017;22;;;;;2015.5;0.0
-1;6300;SQUID_INK;2017;7;2016;23;;;2020;25;;;;;2018.5;0.0
-1;6300;KELP;2024;30;;;;;2027;25;;;;;2025.5;0.0
-1;6300;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;0.0
-1;6400;KELP;2024;25;;;;;2027;25;;;;;2025.5;0.0
-1;6400;SQUID_INK;2017;25;;;;;2020;25;;;;;2018.5;0.0
-1;6400;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;0.0
-1;6500;RAINFOREST_RESIN;9996;1;9995;26;;;9998;1;10004;1;10005;26;9997.0;0.0
-1;6500;KELP;2024;27;;;;;2027;27;;;;;2025.5;0.0
-1;6500;SQUID_INK;2016;27;;;;;2019;1;2020;26;;;2017.5;0.0
-1;6600;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;0.0
-1;6600;KELP;2024;26;;;;;2028;26;;;;;2026.0;0.0
-1;6600;SQUID_INK;2019;26;;;;;2023;26;;;;;2021.0;0.0
-1;6700;KELP;2025;7;2024;20;;;2028;20;;;;;2026.5;0.0
-1;6700;SQUID_INK;2019;27;;;;;2022;20;;;;;2020.5;0.0
-1;6700;RAINFOREST_RESIN;9995;20;;;;;10002;3;10005;20;;;9998.5;0.0
-1;6800;KELP;2024;32;;;;;2026;8;2027;2;2028;30;2025.0;0.0
-1;6800;SQUID_INK;2019;32;;;;;2021;8;2022;32;;;2020.0;0.0
-1;6800;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;0.0
-1;6900;RAINFOREST_RESIN;9996;1;9995;26;;;10002;5;10004;1;10005;26;9999.0;0.0
-1;6900;KELP;2024;27;;;;;2026;1;2027;27;;;2025.0;0.0
-1;6900;SQUID_INK;2019;27;;;;;2021;1;2022;27;;;2020.0;0.0
-1;7000;RAINFOREST_RESIN;9998;2;9995;27;;;10005;27;;;;;10001.5;0.0
-1;7000;KELP;2026;4;2024;27;;;2027;27;;;;;2026.5;0.0
-1;7000;SQUID_INK;2021;4;2019;27;;;2023;27;;;;;2022.0;0.0
-1;7100;KELP;2024;30;;;;;2027;30;;;;;2025.5;0.0
-1;7100;SQUID_INK;2022;30;;;;;2025;30;;;;;2023.5;0.0
-1;7100;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;0.0
-1;7200;KELP;2024;28;;;;;2027;28;;;;;2025.5;0.0
-1;7200;SQUID_INK;2021;1;2020;27;;;2024;28;;;;;2022.5;0.0
-1;7200;RAINFOREST_RESIN;9998;5;9996;1;9995;27;10004;1;10005;27;;;10001.0;0.0
-1;7300;RAINFOREST_RESIN;10002;1;9996;2;9995;29;10004;2;10005;29;;;10003.0;0.0
-1;7300;KELP;2024;35;;;;;2027;31;;;;;2025.5;0.0
-1;7300;SQUID_INK;2020;35;;;;;2023;31;;;;;2021.5;0.0
-1;7400;RAINFOREST_RESIN;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;0.0
-1;7400;KELP;2024;22;;;;;2027;23;;;;;2025.5;0.0
-1;7400;SQUID_INK;2021;22;;;;;2024;23;;;;;2022.5;0.0
-1;7500;SQUID_INK;2020;25;;;;;2024;25;;;;;2022.0;0.0
-1;7500;KELP;2024;25;;;;;2027;25;;;;;2025.5;0.0
-1;7500;RAINFOREST_RESIN;9995;25;;;;;10002;10;10005;25;;;9998.5;0.0
-1;7600;SQUID_INK;2015;22;;;;;2019;22;;;;;2017.0;0.0
-1;7600;KELP;2024;22;;;;;2027;22;;;;;2025.5;0.0
-1;7600;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;0.0
-1;7700;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;0.0
-1;7700;SQUID_INK;2013;21;;;;;2017;22;;;;;2015.0;0.0
-1;7700;KELP;2024;21;;;;;2027;22;;;;;2025.5;0.0
-1;7800;RAINFOREST_RESIN;9998;3;9996;1;9995;22;10004;1;10005;22;;;10001.0;0.0
-1;7800;SQUID_INK;2014;1;2013;22;;;2017;23;;;;;2015.5;0.0
-1;7800;KELP;2024;23;;;;;2027;23;;;;;2025.5;0.0
-1;7900;SQUID_INK;2013;31;;;;;2016;27;;;;;2014.5;0.0
-1;7900;KELP;2024;31;;;;;2027;27;;;;;2025.5;0.0
-1;7900;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;0.0
-1;8000;SQUID_INK;2012;27;;;;;2014;8;2015;27;;;2013.0;0.0
-1;8000;KELP;2024;27;;;;;2026;8;2027;27;;;2025.0;0.0
-1;8000;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;0.0
-1;8100;RAINFOREST_RESIN;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;0.0
-1;8100;SQUID_INK;2014;23;;;;;2017;23;;;;;2015.5;0.0
-1;8100;KELP;2023;23;;;;;2027;23;;;;;2025.0;0.0
-1;8200;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;0.0
-1;8200;SQUID_INK;2011;23;;;;;2013;1;2014;23;;;2012.0;0.0
-1;8200;KELP;2023;23;;;;;2025;1;2026;23;;;2024.0;0.0
-1;8300;SQUID_INK;2011;30;;;;;2015;30;;;;;2013.0;0.0
-1;8300;KELP;2023;30;;;;;2026;30;;;;;2024.5;0.0
-1;8300;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;0.0
-1;8400;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;0.0
-1;8400;SQUID_INK;2012;28;;;;;2015;28;;;;;2013.5;0.0
-1;8400;KELP;2023;28;;;;;2026;28;;;;;2024.5;0.0
-1;8500;SQUID_INK;2013;31;;;;;2017;31;;;;;2015.0;0.0
-1;8500;KELP;2023;31;;;;;2026;31;;;;;2024.5;0.0
-1;8500;RAINFOREST_RESIN;9998;10;9996;2;9995;29;10004;2;10005;29;;;10001.0;0.0
-1;8600;RAINFOREST_RESIN;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;0.0
-1;8600;SQUID_INK;2013;22;;;;;2016;23;;;;;2014.5;0.0
-1;8600;KELP;2023;22;;;;;2026;23;;;;;2024.5;0.0
-1;8700;KELP;2023;27;;;;;2025;4;2026;27;;;2024.0;0.0
-1;8700;RAINFOREST_RESIN;9998;10;9995;27;;;10005;27;;;;;10001.5;0.0
-1;8700;SQUID_INK;2013;27;;;;;2015;4;2017;27;;;2014.0;0.0
-1;8800;RAINFOREST_RESIN;9995;25;;;;;9998;1;10005;25;;;9996.5;0.0
-1;8800;KELP;2024;7;2023;25;;;2027;25;;;;;2025.5;0.0
-1;8800;SQUID_INK;2014;32;;;;;2017;25;;;;;2015.5;0.0
-1;8900;SQUID_INK;2015;1;2014;26;;;2018;26;;;;;2016.5;0.0
-1;8900;KELP;2024;1;2023;26;;;2027;26;;;;;2025.5;0.0
-1;8900;RAINFOREST_RESIN;9998;9;9995;26;;;10005;26;;;;;10001.5;0.0
-1;9000;SQUID_INK;2016;31;;;;;2019;31;;;;;2017.5;0.0
-1;9000;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;0.0
-1;9000;KELP;2023;31;;;;;2027;31;;;;;2025.0;0.0
-1;9100;KELP;2023;29;;;;;2026;2;2027;27;;;2024.5;0.0
-1;9100;RAINFOREST_RESIN;9998;3;9996;2;9995;27;10004;2;10005;27;;;10001.0;0.0
-1;9100;SQUID_INK;2017;29;;;;;2021;29;;;;;2019.0;0.0
-1;9200;RAINFOREST_RESIN;9998;10;9995;27;;;10005;27;;;;;10001.5;0.0
-1;9200;KELP;2023;27;;;;;2025;7;2026;27;;;2024.0;0.0
-1;9200;SQUID_INK;2018;27;;;;;2020;7;2022;27;;;2019.0;0.0
-1;9300;SQUID_INK;2018;21;;;;;2022;21;;;;;2020.0;0.0
-1;9300;KELP;2023;21;;;;;2026;21;;;;;2024.5;0.0
-1;9300;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;0.0
-1;9400;SQUID_INK;2022;23;;;;;2025;23;;;;;2023.5;0.0
-1;9400;RAINFOREST_RESIN;9998;2;9996;2;9995;21;10004;2;10005;21;;;10001.0;0.0
-1;9400;KELP;2023;23;;;;;2026;23;;;;;2024.5;0.0
-1;9500;KELP;2023;35;;;;;2026;31;;;;;2024.5;0.0
-1;9500;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;0.0
-1;9500;SQUID_INK;2024;35;;;;;2027;31;;;;;2025.5;0.0
-1;9600;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;0.0
-1;9600;KELP;2023;31;;;;;2026;31;;;;;2024.5;0.0
-1;9600;SQUID_INK;2021;31;;;;;2024;31;;;;;2022.5;0.0
-1;9700;SQUID_INK;2018;22;;;;;2021;22;;;;;2019.5;0.0
-1;9700;KELP;2023;22;;;;;2026;22;;;;;2024.5;0.0
-1;9700;RAINFOREST_RESIN;9995;22;;;;;10002;1;10005;22;;;9998.5;0.0
-1;9800;SQUID_INK;2017;26;;;;;2021;26;;;;;2019.0;0.0
-1;9800;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;0.0
-1;9800;KELP;2023;26;;;;;2026;26;;;;;2024.5;0.0
-1;9900;KELP;2025;4;2023;25;;;2026;25;;;;;2025.5;0.0
-1;9900;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;0.0
-1;9900;SQUID_INK;2020;4;2018;25;;;2022;25;;;;;2021.0;0.0
-1;10000;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;0.0
-1;10000;KELP;2023;36;;;;;2026;28;;;;;2024.5;0.0
-1;10000;SQUID_INK;2019;36;;;;;2022;28;;;;;2020.5;0.0
-1;10100;SQUID_INK;2022;25;;;;;2026;25;;;;;2024.0;0.0
-1;10100;KELP;2023;25;;;;;2026;25;;;;;2024.5;0.0
-1;10100;RAINFOREST_RESIN;9996;1;9995;24;;;10002;3;10004;1;10005;24;9999.0;0.0
-1;10200;SQUID_INK;2019;28;;;;;2022;28;;;;;2020.5;0.0
-1;10200;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;0.0
-1;10200;KELP;2022;28;;;;;2026;28;;;;;2024.0;0.0
-1;10300;KELP;2024;1;2022;35;;;2025;27;;;;;2024.5;0.0
-1;10300;RAINFOREST_RESIN;9998;4;9995;27;;;10005;27;;;;;10001.5;0.0
-1;10300;SQUID_INK;2021;1;2019;35;;;2022;27;;;;;2021.5;0.0
-1;10400;RAINFOREST_RESIN;10002;1;9996;1;9995;28;10004;1;10005;28;;;10003.0;0.0
-1;10400;KELP;2023;1;2022;29;;;2026;29;;;;;2024.5;0.0
