timestamp,bidPrice,askPrice,transportFees,exportTariff,importTariff,sugarPrice,sunlightIndex
10800,782.0,783.5,1.7,9.5,-5.5,211.286759,55.54
10900,779.0,780.5,1.7,9.5,-5.5,211.2339505,55.54
11000,777.0,778.5,1.7,9.5,-5.5,210.8268899,55.55
11100,775.5,777.0,1.7,9.5,-5.5,210.6477404,55.56
11200,775.5,777.0,1.7,9.5,-5.5,210.5620825,55.56
11300,775.0,776.5,1.7,9.5,-5.5,210.6754249,55.56
11400,774.0,775.5,1.7,9.5,-5.5,210.5759026,55.57
11500,774.0,775.5,1.7,9.5,-5.5,210.46855,55.58
11600,777.0,778.5,1.7,9.5,-5.5,210.519245,55.58
11700,775.5,777.0,1.7,9.5,-5.5,210.3413765,55.58
11800,773.5,775.0,1.7,9.5,-5.5,210.0715733,55.59
11900,774.5,776.0,1.7,9.5,-5.5,210.0170741,55.6
12000,774.5,776.5,1.7,9.5,-5.5,210.2270609,55.6
12100,776.0,777.5,1.6,9.5,-5.5,210.1628541,55.6
12200,773.0,774.5,1.6,9.5,-5.5,210.1186048,55.61
12300,772.0,773.5,1.6,9.5,-5.5,209.8783231,55.62
12400,768.5,770.0,1.6,9.5,-5.5,209.8335453,55.62
12500,765.0,766.5,1.6,9.5,-5.5,209.7717086,55.62
12600,761.5,763.0,1.6,9.5,-5.5,209.7546676,55.63
12700,763.0,764.5,1.6,9.5,-5.5,209.8938272,55.64
12800,760.5,762.0,1.6,9.5,-5.5,209.7236674,55.64
12900,760.0,761.5,1.6,9.5,-5.5,209.6509526,55.64
13000,758.5,760.0,1.6,9.5,-5.5,209.3923012,55.65
13100,759.5,761.0,1.6,9.5,-5.5,209.485863,55.66
13200,758.0,759.5,1.6,9.5,-5.5,209.3272305,55.66
13300,756.5,758.0,1.6,9.5,-5.5,209.0261059,55.66
13400,759.5,761.0,1.6,9.5,-5.5,209.1782145,55.67
13500,757.5,759.0,1.6,9.5,-5.5,208.8962824,55.68
13600,757.0,758.5,1.6,9.5,-5.5,208.9632687,55.68
13700,757.0,758.5,1.6,9.5,-5.5,208.9498847,55.68
13800,760.5,762.0,1.6,9.5,-5.5,209.1968344,55.69
13900,761.5,763.0,1.6,9.5,-5.5,209.2878229,55.7
14000,761.0,762.5,1.6,9.5,-5.5,209.3409855,55.7
14100,764.5,766.0,1.6,9.5,-5.5,209.5273165,55.7
14200,761.5,763.0,1.6,9.5,-5.5,209.4871111,55.71
14300,761.0,762.5,1.6,9.5,-5.5,209.3148746,55.72
14400,760.0,761.5,1.6,9.5,-5.5,209.2534258,55.72
14500,753.5,755.0,1.6,9.5,-5.5,208.9409693,55.72
14600,754.0,755.5,1.6,9.5,-5.5,209.1957556,55.73
14700,749.0,750.5,1.6,9.5,-5.5,208.908684,55.74
14800,746.5,748.0,1.6,9.5,-5.5,208.6886096,55.74
14900,745.5,747.0,1.6,9.5,-5.5,208.5848205,55.74
15000,747.5,749.0,1.6,9.5,-5.5,208.6309231,55.75
15100,750.0,751.5,1.6,9.5,-5.5,208.6608825,55.76
15200,752.5,754.0,1.6,9.5,-5.5,208.7532869,55.76
15300,755.5,757.0,1.6,9.5,-5.5,208.7665679,55.76
15400,759.5,761.0,1.6,9.5,-5.5,209.0299735,55.77
15500,758.5,760.0,1.6,9.5,-5.5,209.0639735,55.78
15600,759.0,760.5,1.6,9.5,-5.5,209.0531941,55.78
15700,756.5,758.0,1.6,9.5,-5.5,208.9451591,55.78
15800,756.5,758.0,1.6,9.5,-5.5,208.8945663,55.79
15900,757.0,758.5,1.6,9.5,-5.5,208.9000886,55.8
16000,756.5,758.0,1.6,9.5,-5.5,208.8033098,55.8
16100,758.5,760.0,1.6,9.5,-5.5,208.8312659,55.8
16200,762.5,764.0,1.6,9.5,-5.5,209.0180965,55.81
16300,764.5,766.0,1.6,9.5,-5.5,209.0519056,55.82
16400,768.0,769.5,1.6,9.5,-5.5,209.2657856,55.82
16500,767.5,769.0,1.6,9.5,-5.5,209.54944,55.82
16600,768.0,769.5,1.6,9.5,-5.5,209.5883214,55.83
16700,769.5,771.0,1.6,9.5,-5.5,209.6734719,55.84
16800,770.0,771.5,1.6,9.5,-5.5,209.7513144,55.84
16900,768.5,770.0,1.6,9.5,-5.5,209.6096791,55.84
17000,767.5,769.0,1.6,9.5,-5.5,209.6180464,55.85
17100,769.0,770.5,1.6,9.5,-5.5,209.7596425,55.86
17200,768.0,769.5,1.6,9.5,-5.5,209.7641998,55.86
17300,766.0,767.5,1.6,9.5,-5.5,209.9303207,55.86
17400,762.0,763.5,1.6,9.5,-5.5,209.9871113,55.87
17500,763.5,765.0,1.6,9.5,-5.5,209.9399255,55.88
17600,765.5,767.0,1.6,9.5,-5.5,210.3328815,55.88
17700,768.0,769.5,1.6,9.5,-5.5,210.5273711,55.88
17800,771.5,773.0,1.6,9.5,-5.5,210.338658,55.89
17900,768.5,770.0,1.6,9.5,-5.5,210.6497958,55.9
18000,770.0,771.5,1.6,9.5,-5.5,210.7876454,55.9
18100,771.5,773.0,1.6,9.5,-5.5,210.7728094,55.9
18200,772.0,773.5,1.6,9.5,-5.5,211.1820444,55.91
18300,773.5,775.0,1.6,9.5,-5.5,211.3289879,55.92
18400,774.5,776.0,1.6,9.5,-5.5,211.5420385,55.92
18500,777.5,779.0,1.6,9.5,-5.5,211.8481337,55.92
18600,777.0,778.5,1.6,9.5,-5.5,212.0827785,55.93
18700,778.0,779.5,1.6,9.5,-5.5,211.985454,55.94
18800,777.0,778.5,1.6,9.5,-5.5,211.6937754,55.94
18900,774.0,775.5,1.6,9.5,-5.5,211.2605364,55.94
19000,772.5,774.0,1.6,9.5,-5.5,211.0227421,55.95
19100,771.0,772.5,1.6,9.5,-5.5,210.731761,55.96
19200,772.5,774.0,1.6,9.5,-5.5,210.7694913,55.96
19300,774.0,775.5,1.6,9.5,-5.5,210.9411681,55.96
19400,773.5,775.0,1.6,9.5,-5.5,210.8640802,55.97
19500,768.0,769.5,1.6,9.5,-5.5,210.6633399,55.98
19600,770.0,771.5,1.6,9.5,-5.5,210.8167115,55.98
19700,770.0,772.0,1.6,9.5,-5.5,210.9585786,55.98
19800,771.0,772.5,1.6,9.5,-5.5,210.7699786,55.99
19900,770.5,772.0,1.6,9.5,-5.5,210.8873257,56.0
20000,770.5,772.0,1.6,9.5,-5.5,210.717129,56.0
20100,769.0,770.5,1.6,9.5,-5.5,210.3744625,56.0
20200,768.5,770.5,1.6,9.5,-5.5,210.1954383,56.01
20300,770.5,772.0,1.6,9.5,-5.5,210.4182644,56.02
20400,770.5,772.5,1.6,9.5,-5.5,210.3743006,56.02
20500,772.0,773.5,1.6,9.5,-5.5,210.4273167,56.02
20600,770.5,772.0,1.6,9.5,-5.5,210.3161067,56.03
20700,769.5,771.0,1.6,9.5,-5.5,209.9952301,56.04
20800,769.0,770.5,1.6,9.5,-5.5,209.9473893,56.04
20900,768.5,770.0,1.6,9.5,-5.5,209.8159962,56.04
21000,771.5,773.0,1.6,9.5,-5.5,209.7876835,56.05
21100,768.5,770.0,1.6,9.5,-5.5,209.6928285,56.06
21200,769.0,770.5,1.6,9.5,-5.5,209.9931739,56.06
21300,769.5,771.0,1.6,9.5,-5.5,209.9767404,56.06
21400,769.5,771.0,1.6,9.5,-5.5,210.0401816,56.07
21500,766.5,768.0,1.6,9.5,-5.5,209.625101,56.08
21600,767.0,768.5,1.6,9.5,-5.5,209.8050377,56.08
21700,769.5,771.0,1.6,9.5,-5.5,210.1672936,56.08
21800,771.0,772.5,1.6,9.5,-5.5,210.5143851,56.09
21900,770.0,771.5,1.6,9.5,-5.5,210.4095374,56.1
22000,769.0,770.5,1.6,9.5,-5.5,210.1990746,56.1
22100,773.0,774.5,1.6,9.5,-5.5,210.3565839,56.1
22200,774.5,776.0,1.6,9.5,-5.5,210.1453279,56.11
22300,775.0,776.5,1.6,9.5,-5.5,210.0774329,56.12
22400,773.0,774.5,1.6,9.5,-5.5,209.9055588,56.12
22500,774.5,776.0,1.6,9.5,-5.5,209.8750294,56.12
22600,775.5,777.0,1.6,9.5,-5.5,209.9441376,56.13
22700,778.5,780.0,1.6,9.5,-5.5,209.9701261,56.14
22800,776.0,777.5,1.6,9.5,-5.5,209.6838642,56.14
22900,781.0,782.5,1.6,9.5,-5.5,209.7231859,56.14
23000,783.0,784.5,1.6,9.5,-5.5,209.9277108,56.15
23100,783.0,785.0,1.6,9.5,-5.5,209.9494374,56.16
23200,782.5,784.0,1.6,9.5,-5.5,210.2370039,56.16
23300,783.5,785.0,1.6,9.5,-5.5,210.3806066,56.16
23400,783.0,784.5,1.6,9.5,-5.5,210.3404022,56.17
23500,780.5,782.0,1.6,9.5,-5.5,210.2661424,56.18
23600,780.5,782.0,1.6,9.5,-5.5,210.24772,56.18
23700,777.0,778.5,1.6,9.5,-5.5,210.1904115,56.18
23800,774.5,776.0,1.6,9.5,-5.5,210.0498416,56.19
23900,770.5,772.0,1.6,9.5,-5.5,209.8393147,56.2
24000,771.5,773.0,1.6,9.5,-5.5,209.9286744,56.2
24100,771.5,773.0,1.6,9.5,-5.5,209.9877596,56.2
24200,777.5,779.0,1.6,9.5,-5.5,210.0454604,56.21
24300,782.0,783.5,1.6,9.5,-5.5,210.0894349,56.22
24400,784.0,785.5,1.6,9.5,-5.5,210.3554808,56.22
24500,783.5,785.0,1.6,9.5,-5.5,210.2020703,56.22
24600,781.0,782.5,1.6,9.5,-5.5,210.2019263,56.23
24700,781.5,783.0,1.6,9.5,-5.5,210.2056983,56.24
24800,782.5,784.0,1.6,9.5,-5.5,210.2371501,56.24
24900,780.5,782.0,1.6,9.5,-5.5,210.1870452,56.24
25000,784.0,785.5,1.6,9.5,-5.5,210.0152674,56.25
25100,785.0,786.5,1.6,9.5,-5.5,210.3471015,56.26
25200,785.5,787.0,1.6,9.5,-5.5,210.550983,56.26
25300,788.0,789.5,1.6,9.5,-5.5,210.8913923,56.26
25400,791.5,793.0,1.6,9.5,-5.5,210.9593914,56.27
25500,788.0,789.5,1.6,9.5,-5.5,210.8433226,56.28
25600,786.5,788.0,1.6,9.5,-5.5,210.5207985,56.28
25700,784.0,785.5,1.6,9.5,-5.5,210.1600741,56.28
25800,783.5,785.5,1.6,9.5,-5.5,210.3240847,56.29
25900,777.0,778.5,1.6,9.5,-5.5,210.1388169,56.3
26000,776.0,777.5,1.6,9.5,-5.5,209.9897845,56.3
26100,773.5,775.0,1.6,9.5,-5.5,209.8406859,56.3
26200,769.5,771.0,1.6,9.5,-5.5,209.3950481,56.31
26300,764.0,765.5,1.6,9.5,-5.5,209.2135318,56.32
26400,763.0,764.5,1.6,9.5,-5.5,208.9550029,56.32
26500,762.5,764.0,1.6,9.5,-5.5,209.1430831,56.32
26600,760.0,761.5,1.6,9.5,-5.5,209.0877934,56.33
26700,756.5,758.0,1.6,9.5,-5.5,208.9429642,56.34
26800,753.5,755.0,1.6,9.5,-5.5,209.03965,56.34
26900,751.5,753.0,1.6,9.5,-5.5,208.9425664,56.34
27000,751.5,753.5,1.6,9.5,-5.5,208.841468,56.35
27100,754.5,756.0,1.6,9.5,-5.5,208.9046546,56.36
27200,758.0,759.5,1.6,9.5,-5.5,208.9972221,56.36
27300,755.0,756.5,1.6,9.5,-5.5,208.6626302,56.36
27400,757.5,759.0,1.6,9.5,-5.5,209.0783195,56.37
27500,762.0,763.5,1.6,9.5,-5.5,209.1659475,56.38
27600,760.0,761.5,1.6,9.5,-5.5,209.2175932,56.38
27700,757.5,759.0,1.6,9.5,-5.5,209.1411149,56.38
27800,755.0,756.5,1.6,9.5,-5.5,209.1270964,56.39
27900,756.5,758.0,1.6,9.5,-5.5,209.1633412,56.4
28000,757.0,758.5,1.6,9.5,-5.5,209.0549318,56.4
28100,754.5,756.0,1.6,9.5,-5.5,208.8379862,56.4
28200,751.5,753.0,1.6,9.5,-5.5,208.6131575,56.41
28300,750.0,751.5,1.6,9.5,-5.5,208.451208,56.42
28400,756.0,757.5,1.6,9.5,-5.5,208.6449844,56.42
28500,754.0,755.5,1.6,9.5,-5.5,208.549234,56.42
28600,753.0,754.5,1.6,9.5,-5.5,208.5261513,56.43
28700,753.5,755.0,1.6,9.5,-5.5,208.7583144,56.44
28800,751.5,753.0,1.6,9.5,-5.5,208.7161592,56.44
28900,749.0,750.5,1.6,9.5,-5.5,208.6608623,56.44
29000,750.5,752.0,1.6,9.5,-5.5,208.8945811,56.45
29100,748.0,749.5,1.6,9.5,-5.5,208.7646231,56.46
29200,745.5,747.0,1.6,9.5,-5.5,208.5473745,56.46
29300,745.0,746.5,1.6,9.5,-5.5,208.4955638,56.46
29400,745.5,747.0,1.6,9.5,-5.5,208.5732246,56.47
29500,745.5,747.5,1.6,9.5,-5.5,208.6418068,56.48
29600,747.0,748.5,1.6,9.5,-5.5,208.6434595,56.48
29700,745.5,747.0,1.6,9.5,-5.5,208.8918339,56.48
29800,749.5,751.0,1.6,9.5,-5.5,209.0253209,56.49
29900,751.0,752.5,1.6,9.5,-5.5,209.0616709,56.5
30000,747.0,748.5,1.6,9.5,-5.5,208.825195,56.5
30100,748.5,750.0,1.6,9.5,-5.5,208.789191,56.5
30200,749.5,751.0,1.6,9.5,-5.5,208.9429145,56.51
30300,750.5,752.0,1.6,9.5,-5.5,209.0615251,56.52
30400,751.0,752.5,1.6,9.5,-5.5,209.0186285,56.52
30500,751.0,752.5,1.6,9.5,-5.5,209.0056675,56.52
30600,756.0,757.5,1.6,9.5,-5.5,209.0128471,56.53
30700,756.0,757.5,1.6,9.5,-5.5,208.7720258,56.54
30800,758.0,759.5,1.6,9.5,-5.0,208.8627318,56.54
30900,758.0,759.5,1.6,9.5,-5.0,208.6616732,56.54
31000,759.5,761.0,1.6,9.5,-5.0,208.7467176,56.55
31100,760.0,761.5,1.6,9.5,-5.0,208.824876,56.56
31200,756.0,757.5,1.6,9.5,-5.0,208.7761872,56.56
31300,753.5,755.0,1.6,9.5,-5.0,208.7551285,56.56
31400,754.5,756.0,1.6,9.5,-5.0,208.6626149,56.57
31500,754.0,756.0,1.6,9.5,-5.0,208.449275,56.58
31600,753.5,755.0,1.6,9.5,-5.0,208.5584679,56.58
31700,757.0,758.5,1.6,9.5,-5.0,208.57768,56.58
31800,760.5,762.0,1.6,9.5,-5.0,208.9086191,56.59
31900,762.5,764.0,1.6,9.5,-5.0,208.9374428,56.6
32000,763.5,765.0,1.6,9.5,-5.0,209.1288291,56.6
32100,764.5,766.0,1.6,9.5,-5.0,209.1252806,56.6
32200,762.0,763.5,1.6,9.5,-5.0,209.4098964,56.61
32300,761.5,763.5,1.6,9.5,-5.0,209.4190512,56.62
32400,762.5,764.0,1.6,9.5,-5.0,209.4062291,56.62
32500,760.5,762.0,1.6,9.5,-5.0,209.3089776,56.62
32600,768.0,769.5,1.6,9.5,-5.0,209.4264527,56.63
32700,769.5,771.0,1.6,9.5,-5.0,209.5654159,56.64
32800,768.0,769.5,1.6,9.5,-5.0,209.2682217,56.64
32900,767.0,768.5,1.6,9.5,-5.0,209.2288332,56.64
33000,766.0,767.5,1.6,9.5,-5.0,209.2178642,56.65
33100,763.5,765.0,1.6,9.5,-5.0,208.9872652,56.66
33200,763.5,765.0,1.6,9.5,-5.0,208.9889772,56.66
33300,760.5,762.0,1.6,9.5,-5.0,208.9359946,56.66
33400,763.0,764.5,1.6,9.5,-5.0,209.001854,56.67
33500,760.5,762.0,1.6,9.5,-5.0,208.8786907,56.68
33600,764.0,765.5,1.6,9.5,-5.0,209.4711161,56.68
33700,764.0,765.5,1.6,9.5,-5.0,209.3023731,56.68
33800,760.0,761.5,1.6,9.5,-5.0,208.9532832,56.69
33900,760.0,761.5,1.6,9.5,-5.0,209.1348479,56.7
34000,757.0,758.5,1.6,9.5,-5.0,208.9746076,56.7
34100,760.0,761.5,1.6,9.5,-5.0,209.2358569,56.7
34200,758.5,760.0,1.6,9.5,-5.0,209.3051258,56.71
34300,762.0,763.5,1.6,9.5,-5.0,209.4699897,56.72
34400,756.5,758.0,1.6,9.5,-5.0,209.2377047,56.72
34500,757.5,759.0,1.6,9.5,-5.0,209.2531591,56.72
34600,758.0,759.5,1.6,9.5,-5.0,209.3933529,56.73
34700,757.5,759.0,1.6,9.5,-5.0,209.4012098,56.74
34800,760.5,762.0,1.6,9.5,-5.0,209.7233645,56.74
34900,757.0,758.5,1.6,9.5,-5.0,209.3502172,56.74
35000,753.5,755.0,1.6,9.5,-5.0,209.2583798,56.75
35100,751.5,753.0,1.6,9.5,-5.0,209.2336789,56.76
35200,752.5,754.0,1.6,9.5,-5.0,209.506034,56.76
35300,751.5,753.0,1.6,9.5,-5.0,209.8512192,56.76
35400,749.0,750.5,1.6,9.5,-5.0,209.775402,56.77
35500,749.0,750.5,1.6,9.5,-5.0,209.6752534,56.78
35600,749.0,750.5,1.6,9.5,-5.0,209.5621948,56.78
35700,751.0,752.5,1.6,9.5,-5.0,209.6370391,56.78
35800,753.5,755.0,1.6,9.5,-5.0,209.700489,56.79
35900,753.5,755.0,1.6,9.5,-5.0,209.5838051,56.8
36000,749.5,751.0,1.6,9.5,-5.0,209.4730977,56.8
36100,749.0,750.5,1.6,9.5,-5.0,209.5371962,56.8
36200,746.5,748.0,1.6,9.5,-5.0,209.1168001,56.81
36300,747.0,748.5,1.6,9.5,-5.0,208.9465933,56.82
36400,748.0,749.5,1.6,9.5,-5.0,208.5564595,56.82
36500,749.5,751.0,1.6,9.5,-5.0,209.1158161,56.82
36600,752.0,753.5,1.6,9.5,-5.0,209.1632693,56.83
36700,755.5,757.0,1.6,9.5,-5.0,209.2820601,56.84
36800,755.0,757.0,1.6,9.5,-5.0,208.9861807,56.84
36900,753.5,755.0,1.6,9.5,-5.0,208.8645732,56.84
37000,749.5,751.0,1.6,9.5,-5.0,208.8277076,56.85
37100,750.5,752.0,1.6,9.5,-5.0,208.8363361,56.86
37200,752.0,753.5,1.6,9.5,-5.0,209.0896495,56.86
37300,749.0,750.5,1.6,9.5,-5.0,208.8266046,56.86
37400,749.0,751.0,1.6,9.5,-5.0,208.864863,56.87
37500,748.5,750.0,1.6,9.5,-5.0,209.025601,56.88
37600,750.5,752.0,1.6,9.5,-5.0,209.0497779,56.88
37700,745.0,746.5,1.6,9.5,-5.0,209.0305049,56.88
37800,742.0,743.5,1.6,9.5,-5.0,208.8522574,56.89
37900,739.0,740.5,1.6,9.5,-5.0,208.6594036,56.9
38000,738.5,740.0,1.6,9.5,-5.0,208.494039,56.9
38100,740.0,741.5,1.6,9.5,-5.0,208.4157359,56.9
38200,739.0,740.5,1.6,9.5,-5.0,208.4266673,56.91
38300,743.0,744.5,1.6,9.5,-5.0,208.8696747,56.92
38400,742.0,743.5,1.6,9.5,-5.0,208.8978036,56.92
38500,739.0,740.5,1.6,9.5,-5.0,208.704116,56.92
38600,736.0,737.5,1.6,9.5,-5.0,208.6324904,56.93
38700,738.5,740.0,1.6,9.5,-5.0,208.7439848,56.94
38800,736.5,738.0,1.6,9.5,-5.0,208.8244236,56.94
38900,735.0,736.5,1.6,9.5,-5.0,208.5419088,56.94
39000,732.5,734.0,1.6,9.5,-5.0,208.2434625,56.95
39100,733.5,735.0,1.6,9.5,-5.0,208.4712261,56.96
39200,731.5,733.0,1.6,9.5,-5.0,208.5871657,56.96
39300,733.5,735.0,1.6,9.5,-5.0,208.8437566,56.96
39400,732.5,734.0,1.6,9.5,-5.0,208.7769042,56.97
39500,731.0,732.5,1.6,9.5,-5.0,208.722189,56.98
39600,731.0,732.5,1.6,9.5,-5.0,208.6541026,56.98
39700,730.0,731.5,1.6,9.5,-5.0,208.7583915,56.98
39800,727.0,728.5,1.6,9.5,-5.0,208.5809189,56.99
39900,726.5,728.0,1.6,9.5,-5.0,208.415182,57.0
40000,724.5,726.0,1.6,9.5,-5.0,208.2960295,57.0
40100,725.0,726.5,1.6,9.5,-5.0,208.2941279,57.0
40200,726.0,727.5,1.6,9.5,-5.0,208.3825177,57.01
40300,731.0,732.5,1.6,9.5,-5.0,208.6262211,57.02
40400,732.5,734.0,1.6,9.5,-5.0,208.5920146,57.02
40500,732.5,734.0,1.6,9.5,-5.0,208.72616,57.02
40600,730.0,731.5,1.6,9.5,-5.0,208.7179023,57.03
40700,732.5,734.0,1.6,9.5,-5.0,208.7559328,57.04
40800,732.5,734.0,1.6,9.5,-5.0,208.6410677,57.04
40900,730.5,732.0,1.6,9.5,-5.0,208.613213,57.04
