timestamp,bidPrice,askPrice,transportFees,exportTariff,importTariff,sugarPrice,sunlightIndex
38900,594.5,596.0,1.0,9.5,-3.0,199.638465,60.97
39000,591.5,593.0,1.0,9.5,-3.0,199.5024422,60.98
39100,589.0,590.5,1.0,9.5,-3.0,199.3572823,60.98
39200,591.5,593.0,1.0,9.5,-3.0,199.5598391,60.98
39300,590.0,591.5,1.0,9.5,-3.0,199.4525571,60.98
39400,591.0,592.5,1.0,9.5,-3.0,199.6796922,60.98
39500,593.0,594.5,1.0,9.5,-3.0,199.6896843,60.99
39600,590.5,592.0,1.0,9.5,-3.0,199.8574434,60.99
39700,584.5,586.0,1.0,9.5,-3.0,199.6595634,60.99
39800,584.5,586.0,1.0,9.5,-3.0,199.7176575,61.0
39900,580.5,582.0,1.0,9.5,-3.0,199.6905778,61.0
40000,582.0,583.5,1.0,9.5,-3.0,199.6658642,61.0
40100,580.5,582.0,1.0,9.5,-3.0,199.4582184,61.0
40200,583.5,585.0,1.0,9.5,-3.0,199.5338677,61.0
40300,579.5,581.0,1.0,9.5,-3.0,199.0690399,61.01
40400,579.5,581.0,1.0,9.5,-3.0,198.9454821,61.01
40500,577.0,578.5,1.0,9.5,-3.0,198.9031234,61.01
40600,572.5,574.0,1.0,9.5,-3.0,198.5333469,61.02
40700,576.0,577.5,1.0,9.5,-3.0,198.7460517,61.02
40800,580.0,581.5,1.0,9.5,-3.0,198.9058465,61.02
40900,578.5,580.0,1.0,9.5,-3.0,198.7966443,61.02
