timestamp,bidPrice,askPrice,transportFees,exportTariff,importTariff,sugarPrice,sunlightIndex
8200,642.5,644.0,2.100000000000001,10.0,-3.0,198.3111180186093,55.41
8300,645.5,647.0,2.100000000000001,10.0,-3.0,198.51744847495792,55.42
8400,646.0,647.5,2.100000000000001,10.0,-3.0,198.6670244553248,55.42
8500,645.5,647.5,2.100000000000001,10.0,-3.0,198.4442749474378,55.42
8600,644.5,646.0,2.100000000000001,10.0,-3.0,198.41609027758955,55.43
8700,646.0,647.5,2.100000000000001,10.0,-3.0,198.4584019580542,55.44
8800,642.0,643.5,2.100000000000001,10.0,-3.0,198.4163727239243,55.44
8900,644.0,645.5,2.100000000000001,10.0,-3.0,198.6590574433162,55.44
9000,640.5,642.0,2.100000000000001,10.0,-3.0,198.62798644298584,55.45
9100,644.0,645.5,2.100000000000001,10.0,-3.0,198.8582808732385,55.46
9200,643.5,645.0,2.100000000000001,10.0,-3.0,198.6469571191153,55.46
9300,646.5,648.0,2.100000000000001,10.0,-3.0,198.8440298657575,55.46
9400,644.5,646.0,2.100000000000001,10.0,-3.0,198.7001717343539,55.47
9500,641.5,643.0,2.100000000000001,10.0,-3.0,198.67227162004212,55.48
9600,638.0,639.5,2.100000000000001,10.0,-3.0,198.4375876925294,55.48
9700,638.5,640.0,2.100000000000001,10.0,-3.0,198.45314915768725,55.48
9800,638.0,639.5,2.100000000000001,10.0,-3.0,198.4401619314078,55.49
9900,641.0,642.5,2.100000000000001,10.0,-3.0,198.5943604593756,55.5
10000,644.5,646.0,2.100000000000001,10.0,-3.0,198.60430282772515,55.5
10100,645.0,646.5,2.100000000000001,10.0,-3.0,198.8595598661294,55.5
10200,641.5,643.0,2.100000000000001,10.0,-3.0,198.59943814357592,55.51
10300,643.5,645.0,2.100000000000001,10.0,-3.0,198.7983053377806,55.52
10400,643.5,645.5,2.100000000000001,10.0,-3.0,198.65837867483475,55.52
10500,643.5,645.5,2.100000000000001,10.0,-3.0,198.6162818413605,55.52
10600,643.0,644.5,2.100000000000001,10.0,-3.0,198.84855814228945,55.53
10700,641.5,643.0,2.100000000000001,10.0,-3.0,198.829661459492,55.54
10800,644.0,645.5,2.100000000000001,10.5,-3.0,198.92450650375213,55.54
10900,644.0,645.5,2.100000000000001,10.5,-3.0,198.7940790249806,55.54
11000,645.5,647.0,2.100000000000001,10.5,-3.0,198.9465959294581,55.55
11100,646.0,647.5,2.100000000000001,10.5,-3.0,199.280686312318,55.56
11200,646.0,647.5,2.100000000000001,10.5,-3.0,199.32011999090312,55.56
11300,645.5,647.0,2.100000000000001,10.5,-3.0,199.51778900243443,55.56
11400,646.0,647.5,2.100000000000001,10.5,-3.0,199.47916941164067,55.57
11500,645.0,646.5,2.100000000000001,10.5,-3.0,199.4427664911734,55.58
11600,640.5,642.0,2.100000000000001,10.5,-3.0,199.00136247060013,55.58
11700,642.0,643.5,2.100000000000001,10.5,-3.0,198.74574653355444,55.58
11800,640.5,642.0,2.100000000000001,10.5,-3.0,198.50978370326504,55.59
11900,637.0,638.5,2.100000000000001,10.5,-3.0,198.1528035665519,55.6
12000,637.5,639.0,2.100000000000001,10.5,-3.0,198.3999841785408,55.6
12100,633.5,635.0,2.100000000000001,10.5,-3.0,198.26004466653256,55.6
12200,631.5,633.0,2.100000000000001,10.5,-3.0,198.13531476648217,55.61
12300,632.0,633.5,2.100000000000001,10.5,-3.0,198.2409610645399,55.62
12400,634.0,635.5,2.100000000000001,10.5,-3.0,198.2727434108525,55.62
12500,634.0,635.5,2.100000000000001,10.5,-3.0,198.2570274476208,55.62
12600,636.5,638.0,2.100000000000001,10.5,-3.0,198.41412976440373,55.63
12700,636.5,638.0,2.100000000000001,10.5,-3.0,198.69105601742103,55.64
12800,637.5,639.0,2.100000000000001,10.5,-3.0,198.73032539640715,55.64
12900,639.0,640.5,2.100000000000001,10.5,-3.0,198.9325477188382,55.64
13000,638.0,639.5,2.100000000000001,10.5,-3.0,198.79651904282252,55.65
13100,635.5,637.0,2.100000000000001,10.5,-3.0,198.68620584086665,55.66
13200,638.0,639.5,2.100000000000001,10.5,-3.0,198.8528902011064,55.66
13300,637.0,638.5,2.100000000000001,10.5,-3.0,199.02844979124285,55.66
13400,632.5,634.0,2.100000000000001,10.5,-3.0,198.97330247201927,55.67
13500,630.0,631.5,2.100000000000001,10.5,-3.0,198.76825602600584,55.68
13600,629.0,630.5,2.100000000000001,10.5,-3.0,198.6893886432657,55.68
13700,626.5,628.0,2.100000000000001,10.5,-3.0,198.51251398787312,55.68
13800,624.5,626.0,2.100000000000001,10.5,-3.0,198.492172497254,55.69
13900,625.5,627.0,2.100000000000001,10.5,-3.0,198.4958489661313,55.7
14000,625.5,627.0,2.100000000000001,10.5,-3.0,198.428056371861,55.7
14100,626.5,628.0,2.100000000000001,10.5,-3.0,198.49996998143604,55.7
14200,624.5,626.0,2.100000000000001,10.5,-3.0,198.55315171055668,55.71
14300,624.5,626.0,2.100000000000001,10.5,-3.0,198.82647135178632,55.72
14400,622.0,623.5,2.100000000000001,10.5,-3.0,198.7977467800379,55.72
14500,619.5,621.0,2.100000000000001,10.5,-3.0,198.5852230069361,55.72
14600,617.0,618.5,2.100000000000001,10.5,-3.0,198.6385433554847,55.73
14700,615.0,616.5,2.100000000000001,10.5,-3.0,198.70327696130755,55.74
14800,618.0,619.5,2.100000000000001,10.5,-3.0,198.8733729605977,55.74
14900,622.5,624.0,2.100000000000001,10.5,-3.0,199.07368272420672,55.74
15000,618.5,620.0,2.100000000000001,10.5,-3.0,198.8524985250924,55.75
15100,617.0,618.5,2.100000000000001,10.5,-3.0,198.6531396553605,55.76
15200,616.0,617.5,2.100000000000001,10.5,-3.0,198.43347786058013,55.76
15300,616.0,617.5,2.100000000000001,10.5,-3.0,198.45191836231595,55.76
15400,617.5,619.0,2.100000000000001,10.5,-3.0,198.6409335116317,55.77
15500,615.5,617.0,2.100000000000001,10.5,-3.0,198.33542355890475,55.78
15600,617.5,619.0,2.100000000000001,10.5,-3.0,198.4524273783378,55.78
15700,620.5,622.0,2.100000000000001,10.5,-3.0,198.6190438215216,55.78
15800,623.0,624.5,2.100000000000001,10.5,-3.0,198.66011159733628,55.79
15900,626.0,627.5,2.100000000000001,10.5,-3.0,198.77330873671585,55.8
16000,623.0,624.5,2.100000000000001,10.5,-3.0,198.7728287468265,55.8
16100,626.0,627.5,2.100000000000001,10.5,-3.0,198.87703726669932,55.8
16200,626.0,627.5,2.100000000000001,10.5,-3.0,198.90722978340025,55.81
16300,623.5,625.0,2.100000000000001,10.5,-3.0,198.93229107721697,55.82
16400,623.5,625.0,2.100000000000001,10.5,-3.0,199.00811056745607,55.82
16500,624.0,625.5,2.100000000000001,10.5,-3.0,199.0090352540189,55.82
16600,627.5,629.0,2.100000000000001,10.5,-3.0,199.10583059926785,55.83
16700,625.0,626.5,2.100000000000001,10.5,-3.0,198.8290447863263,55.84
16800,624.5,626.5,2.100000000000001,10.5,-3.0,199.1325731856243,55.84
16900,623.0,624.5,2.100000000000001,10.5,-3.0,199.01368954307952,55.84
17000,621.0,622.5,2.100000000000001,10.5,-3.0,198.77905358703012,55.85
17100,626.5,628.0,2.100000000000001,10.5,-3.0,198.91500812119173,55.86
17200,627.0,628.5,2.100000000000001,10.5,-3.0,199.02780067121583,55.86
17300,625.5,627.0,2.100000000000001,10.5,-3.0,198.80341760898816,55.86
17400,624.0,625.5,2.100000000000001,10.5,-3.0,198.6888994624228,55.87
17500,621.0,622.5,2.100000000000001,10.5,-3.0,198.528446014412,55.88
17600,622.0,623.5,2.100000000000001,10.5,-3.0,198.54765323863123,55.88
17700,621.5,623.0,2.100000000000001,10.5,-3.0,198.64563874163807,55.88
17800,619.0,620.5,2.100000000000001,10.5,-3.0,198.5694361306209,55.89
17900,614.0,615.5,2.100000000000001,10.5,-3.0,198.52763562691675,55.9
18000,614.0,615.5,2.100000000000001,10.5,-3.0,198.4327344153264,55.9
18100,613.0,614.5,2.100000000000001,10.5,-3.0,198.3351200038372,55.9
18200,614.0,615.5,2.100000000000001,10.5,-3.0,198.54959814859012,55.91
18300,611.5,613.0,2.100000000000001,10.5,-3.0,198.3386278312676,55.92
18400,611.0,612.5,2.100000000000001,10.5,-3.0,198.5749982305366,55.92
18500,610.5,612.0,2.100000000000001,10.5,-3.0,198.6141943210481,55.92
18600,610.0,611.5,2.100000000000001,10.5,-3.0,198.36570705006545,55.93
18700,610.0,611.5,2.100000000000001,10.5,-3.0,197.977600682726,55.94
18800,607.0,608.5,2.100000000000001,10.5,-3.0,197.87104982595983,55.94
18900,610.0,611.5,2.100000000000001,10.5,-3.0,198.021151813174,55.94
19000,611.0,612.5,2.100000000000001,10.5,-3.0,198.33395159916049,55.95
19100,612.5,614.0,2.100000000000001,10.5,-3.0,198.62690115413253,55.96
19200,612.5,614.0,2.100000000000001,10.5,-3.0,198.47663016112355,55.96
19300,613.5,615.0,2.100000000000001,10.5,-3.0,198.07506058199493,55.96
19400,609.0,610.5,2.100000000000001,10.5,-3.0,197.8307439414204,55.97
19500,610.0,611.5,2.100000000000001,10.5,-3.0,197.86876066836024,55.98
19600,608.0,609.5,2.100000000000001,10.5,-3.0,197.53066161386613,55.98
19700,610.0,611.5,2.100000000000001,10.5,-3.0,197.64378486114632,55.98
19800,614.0,615.5,2.100000000000001,10.5,-3.0,197.77264094995564,55.99
19900,613.5,615.0,2.100000000000001,10.5,-3.0,197.5533490833297,56.0
20000,611.5,613.0,2.100000000000001,10.5,-3.0,197.6864976362352,56.0
20100,609.5,611.0,2.100000000000001,10.5,-3.0,197.3413986700372,56.0
20200,610.5,612.0,2.100000000000001,10.5,-3.0,197.67881082749795,56.01
20300,611.5,613.0,2.100000000000001,10.5,-3.0,197.64437076428084,56.02
20400,614.0,615.5,2.100000000000001,10.5,-3.0,197.7025500272414,56.02
20500,619.0,620.5,2.100000000000001,10.5,-3.0,197.9343410648852,56.02
20600,616.0,617.5,2.100000000000001,10.5,-3.0,197.8166119757848,56.03
20700,616.5,618.0,2.100000000000001,10.5,-3.0,197.90925227517732,56.04
20800,616.0,617.5,2.100000000000001,10.5,-3.0,197.4989401982189,56.04
20900,618.0,619.5,2.100000000000001,10.5,-3.0,197.66238950878932,56.04
21000,617.5,619.0,2.100000000000001,10.5,-3.0,197.54985760540583,56.05
21100,617.5,619.0,2.100000000000001,10.5,-3.0,197.50904837827875,56.06
21200,620.5,622.0,2.100000000000001,10.5,-3.0,197.95305070237825,56.06
21300,625.0,626.5,2.100000000000001,10.5,-3.0,198.0801439853988,56.06
21400,620.5,622.0,2.100000000000001,10.5,-3.0,197.8195002522161,56.07
21500,624.0,625.5,2.100000000000001,10.5,-3.0,197.9429488635777,56.08
21600,621.5,623.0,2.100000000000001,10.5,-3.0,197.8024401190732,56.08
21700,624.5,626.0,2.100000000000001,10.5,-3.0,197.81868240419652,56.08
21800,625.5,627.0,2.100000000000001,10.5,-3.0,197.9647739725348,56.09
21900,628.0,629.5,2.100000000000001,10.5,-3.0,198.16429951662212,56.1
22000,631.0,632.5,2.100000000000001,10.5,-3.0,198.2658147120297,56.1
22100,631.0,633.0,2.100000000000001,10.5,-3.0,198.3342516706616,56.1
22200,633.5,635.0,2.100000000000001,10.5,-3.0,198.19219935650543,56.11
22300,631.5,633.0,2.100000000000001,10.5,-3.0,198.0738993859032,56.12
22400,631.0,632.5,2.100000000000001,10.5,-3.0,197.78680845879725,56.12
22500,635.5,637.0,2.100000000000001,10.5,-3.0,198.07210912082965,56.12
22600,632.5,634.0,2.100000000000001,10.5,-3.0,198.02273144906155,56.13
22700,631.0,632.5,2.100000000000001,10.5,-3.0,197.93223221104296,56.14
22800,630.5,632.0,2.100000000000001,10.5,-3.0,197.7873259196923,56.14
22900,628.0,629.5,2.100000000000001,10.5,-3.0,197.43540206918613,56.14
23000,629.0,630.5,2.100000000000001,10.5,-3.0,197.6357332381191,56.15
23100,624.5,626.0,2.100000000000001,10.5,-3.0,197.55191112048232,56.16
23200,624.0,625.5,2.100000000000001,10.5,-3.0,197.7642519696876,56.16
23300,621.5,623.0,2.100000000000001,10.5,-3.0,197.5766367517321,56.16
23400,625.0,626.5,2.100000000000001,10.5,-3.0,197.77679375668103,56.17
23500,622.5,624.0,2.100000000000001,10.5,-3.0,197.75452084040603,56.18
23600,620.0,621.5,2.100000000000001,10.5,-3.0,197.69883941903404,56.18
23700,622.0,623.5,2.100000000000001,10.5,-3.0,197.87127879030373,56.18
23800,623.0,624.5,2.100000000000001,10.5,-3.0,197.9544353621312,56.19
23900,620.0,621.5,2.100000000000001,10.5,-3.0,197.9367826095473,56.2
24000,619.0,620.5,2.100000000000001,10.5,-3.0,197.9308582702613,56.2
24100,619.5,621.0,2.100000000000001,10.5,-3.0,198.28426920818893,56.2
24200,619.0,620.5,2.100000000000001,10.5,-3.0,198.0555156096525,56.21
24300,620.5,622.0,2.100000000000001,10.0,-3.0,198.45493277241545,56.22
24400,619.0,620.5,2.100000000000001,10.0,-3.0,198.38339684026263,56.22
24500,617.5,619.0,2.100000000000001,10.0,-3.0,198.36949419250385,56.22
24600,616.5,618.0,2.100000000000001,10.0,-3.0,198.34337608821752,56.23
24700,616.0,617.5,2.100000000000001,10.0,-3.0,198.25634665051464,56.24
24800,616.0,617.5,2.100000000000001,10.0,-3.0,197.8061413267766,56.24
24900,617.0,618.5,2.100000000000001,10.0,-3.0,197.8736708076382,56.24
25000,617.0,618.5,2.100000000000001,10.0,-3.0,197.67258170082224,56.25
25100,620.0,621.5,2.100000000000001,10.0,-3.0,197.7566021190312,56.26
25200,617.0,618.5,2.100000000000001,10.0,-3.0,197.69028650831532,56.26
25300,618.5,620.0,2.100000000000001,10.0,-3.0,197.74790697831017,56.26
25400,618.0,619.5,2.100000000000001,10.0,-3.0,197.71796424929144,56.27
25500,612.5,614.0,2.100000000000001,10.0,-3.0,197.63160625555776,56.28
25600,613.0,614.5,2.100000000000001,10.0,-3.0,197.4328350291441,56.28
25700,616.0,617.5,2.100000000000001,10.0,-3.0,197.4195938367044,56.28
25800,612.5,614.0,2.100000000000001,10.0,-3.0,197.00404171145968,56.29
25900,615.0,616.5,2.100000000000001,10.0,-3.0,197.05215653461744,56.3
26000,617.0,618.5,2.100000000000001,10.0,-3.0,197.1839834259739,56.3
26100,622.5,624.0,2.100000000000001,10.0,-3.0,197.3102011527487,56.3
26200,621.0,622.5,2.100000000000001,10.0,-3.0,197.10463338610987,56.31
26300,623.0,624.5,2.100000000000001,10.0,-3.0,197.26179289759384,56.32
26400,625.5,627.0,2.100000000000001,10.0,-3.0,197.46782359352508,56.32
26500,628.0,629.5,2.100000000000001,10.0,-3.0,197.5386686973509,56.32
26600,629.5,631.0,2.100000000000001,10.0,-3.0,197.4768572295385,56.33
26700,630.0,631.5,2.100000000000001,10.0,-3.0,197.56806280738803,56.34
26800,626.0,627.5,2.100000000000001,10.0,-3.0,197.46858723647952,56.34
26900,624.5,626.0,2.100000000000001,10.0,-3.0,197.47069536015832,56.34
27000,625.0,626.5,2.100000000000001,10.0,-3.0,197.4818873289809,56.35
27100,621.5,623.0,2.100000000000001,10.0,-3.0,197.1948309587334,56.36
27200,618.0,619.5,2.100000000000001,10.0,-3.0,197.17080220404813,56.36
27300,619.5,621.0,2.100000000000001,10.0,-3.0,197.29673526012337,56.36
27400,620.0,621.5,2.100000000000001,10.0,-3.0,197.3356815621065,56.37
27500,620.0,621.5,2.100000000000001,10.0,-3.0,197.40715545741847,56.38
27600,621.5,623.0,2.100000000000001,10.0,-3.0,197.41293619717936,56.38
27700,627.5,629.0,2.100000000000001,10.0,-3.0,197.6713317263697,56.38
27800,628.5,630.0,2.100000000000001,10.0,-3.0,197.7917633835075,56.39
27900,630.0,631.5,2.100000000000001,10.0,-3.0,197.9890727188616,56.4
28000,630.0,631.5,2.100000000000001,10.0,-3.0,198.09946446107708,56.4
28100,631.0,632.5,2.100000000000001,10.0,-3.0,198.0990647797865,56.4
28200,632.5,634.0,2.100000000000001,10.0,-3.0,198.35523630564813,56.41
28300,630.5,632.0,2.100000000000001,10.0,-3.0,198.19218741308103,56.42
28400,630.5,632.0,2.100000000000001,10.0,-3.0,198.04908881324727,56.42
28500,631.0,632.5,2.100000000000001,10.0,-3.0,198.02308319567132,56.42
28600,636.0,637.5,2.100000000000001,10.0,-3.0,198.3279989737624,56.43
28700,633.0,634.5,2.100000000000001,10.0,-3.0,198.12212473839983,56.44
28800,633.0,634.5,2.100000000000001,10.0,-3.0,198.0441972828077,56.44
28900,629.0,630.5,2.100000000000001,10.0,-3.0,198.02707056261187,56.44
29000,629.0,630.5,2.100000000000001,10.0,-3.0,198.1227979852625,56.45
29100,629.0,630.5,2.100000000000001,10.0,-3.0,198.07608919054005,56.46
29200,633.0,634.5,2.100000000000001,10.0,-3.0,198.22505596555945,56.46
29300,630.0,631.5,2.100000000000001,10.0,-3.0,198.14504707027183,56.46
29400,634.5,636.0,2.100000000000001,10.0,-3.0,198.01216082723084,56.47
29500,635.0,636.5,2.100000000000001,10.0,-3.0,198.0830692790928,56.48
29600,632.5,634.0,2.100000000000001,10.0,-3.0,197.84991035344007,56.48
29700,629.0,630.5,2.100000000000001,10.0,-3.0,197.77665606151564,56.48
29800,633.5,635.0,2.100000000000001,10.0,-3.0,198.01295674232912,56.49
29900,635.5,637.0,2.100000000000001,10.0,-3.0,198.0630162030658,56.5
30000,631.5,633.0,2.100000000000001,10.0,-3.0,197.9604094390346,56.5
30100,633.5,635.0,2.100000000000001,10.0,-3.0,198.12208539912612,56.5
30200,630.5,632.0,2.100000000000001,10.0,-3.0,197.8050264116997,56.51
30300,630.0,631.5,2.100000000000001,10.0,-3.0,197.79147285799613,56.52
30400,629.5,631.0,2.100000000000001,10.0,-3.0,197.6346772660452,56.52
30500,628.0,629.5,2.100000000000001,10.0,-3.0,197.5946630214632,56.52
30600,622.5,624.0,2.100000000000001,10.0,-3.0,197.3400626555644,56.53
30700,624.0,625.5,2.100000000000001,10.0,-3.0,197.3342238274404,56.54
30800,619.5,621.0,2.100000000000001,10.0,-3.0,197.26651939987016,56.54
30900,621.5,623.0,2.100000000000001,10.0,-3.0,197.28586506746743,56.54
31000,618.5,620.0,2.100000000000001,10.0,-3.0,197.0720293182756,56.55
31100,618.5,620.5,2.100000000000001,10.0,-3.0,197.1358625246997,56.56
31200,622.0,623.5,2.100000000000001,10.0,-3.0,197.3990431895276,56.56
31300,621.0,622.5,2.100000000000001,10.0,-3.0,197.31417196365987,56.56
31400,628.0,629.5,2.100000000000001,10.0,-3.0,197.5719884846968,56.57
31500,626.5,628.0,2.100000000000001,10.0,-3.0,197.42519676351333,56.58
31600,622.0,623.5,2.100000000000001,10.0,-3.0,196.92791448367365,56.58
31700,625.5,627.0,2.100000000000001,10.0,-3.0,197.20541838441773,56.58
31800,626.5,628.0,2.100000000000001,10.0,-3.0,197.4473160469124,56.59
31900,629.5,631.0,2.100000000000001,10.0,-3.0,197.3404001090188,56.6
32000,627.5,629.0,2.100000000000001,10.0,-3.0,196.8969190717128,56.6
32100,629.5,631.0,2.100000000000001,10.0,-3.0,197.0498538003993,56.6
32200,634.0,635.5,2.100000000000001,10.0,-3.0,197.21073889663424,56.61
32300,636.5,638.0,2.100000000000001,10.0,-3.0,197.69110561968145,56.62
32400,635.5,637.0,2.100000000000001,10.0,-3.0,197.81034888186787,56.62
32500,636.0,637.5,2.100000000000001,10.0,-3.0,197.87019216836848,56.62
32600,637.0,638.5,2.100000000000001,10.0,-3.0,197.63053289587228,56.63
32700,634.5,636.0,2.100000000000001,10.0,-3.0,197.49361243120217,56.64
32800,634.5,636.0,2.100000000000001,10.0,-3.0,197.75827878153527,56.64
32900,632.0,633.5,2.100000000000001,10.0,-3.0,197.67574402116503,56.64
33000,633.5,635.0,2.100000000000001,10.0,-3.0,197.69726665699747,56.65
33100,634.0,635.5,2.100000000000001,10.0,-3.0,197.94573682024367,56.66
33200,634.5,636.0,2.100000000000001,10.0,-3.0,198.08296489723705,56.66
33300,632.0,633.5,2.100000000000001,10.0,-3.0,197.93687293412933,56.66
33400,632.0,634.0,2.100000000000001,10.0,-3.0,197.66978461115733,56.67
33500,632.0,634.0,2.100000000000001,10.0,-3.0,197.67437146029064,56.68
33600,632.0,633.5,2.100000000000001,10.0,-3.0,197.58118948267784,56.68
33700,628.0,629.5,2.100000000000001,10.0,-3.0,197.42065775995772,56.68
33800,631.5,633.0,2.100000000000001,10.0,-3.0,197.8391864005741,56.69
33900,630.0,631.5,2.100000000000001,10.0,-3.0,197.9324844868367,56.7
34000,631.5,633.0,2.100000000000001,10.0,-3.0,198.00115148899093,56.7
34100,628.5,630.0,2.100000000000001,10.0,-3.0,197.73984438074183,56.7
34200,625.5,627.0,2.100000000000001,10.0,-3.0,197.64378666086245,56.71
34300,621.5,623.0,2.100000000000001,10.0,-3.0,197.2694658898736,56.72
34400,621.0,622.5,2.100000000000001,10.0,-3.0,197.0397949058965,56.72
34500,625.5,627.0,2.100000000000001,10.0,-3.0,197.17626796439183,56.72
34600,624.5,626.0,2.100000000000001,10.0,-3.0,197.2667703951842,56.73
34700,624.5,626.0,2.100000000000001,10.0,-3.0,197.3067739899245,56.74
